src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.6,172.217.11.10,54966,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:37:14,41350.0,17654.17170495768,241.8379685610641,193.4703748488513,48.36759371221282,8,2,610,120,100.0,60.0,76.25,17.09349291397168,60.0,60.0,60.0,0.0,100,60,73.0,16.61324772583615,276.0,160,40,20,8,4594.444444444444,40907.0,1.0,12838.737919204703,41350.0,41084.0,1.0,5907.142857142857,14361.161736021333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.25,73.0,258,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,6.0,0.0,0.0,628787.8787878788,0.0,76.25,60.0,0,8,2,610,120
192.168.50.6,172.217.9.226,54961,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:37:24,62255.0,10280.298771183037,128.50373463978798,64.25186731989399,64.25186731989399,4,4,320,320,100.0,60.0,80.0,20.0,100.0,60.0,80.0,20.0,100,60,80.0,20.0,400.0,80,80,20,4,8893.57142857143,40081.0,2.0,14803.53970081039,62255.0,62248.0,3.0,20751.666666666668,29342.33869721741,232.0,228.0,2.0,77.33333333333333,106.53742169877317,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,258,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,448275.8620689655,80.0,80.0,0,4,4,320,320
192.168.50.6,172.217.9.226,54962,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:37:24,62251.0,10280.959342018601,128.51199177523253,64.25599588761627,64.25599588761627,4,4,320,320,100.0,60.0,80.0,20.0,100.0,60.0,80.0,20.0,100,60,80.0,20.0,400.0,80,80,20,4,8893.0,41105.0,1.0,15037.678819741905,62251.0,62249.0,1.0,20750.333333333332,29343.988610200144,4.0,2.0,1.0,1.3333333333333333,0.4714045207910317,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,257,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,26000000.0,80.0,80.0,0,4,4,320,320
192.168.50.6,172.217.9.226,54965,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:37:25,62204.0,10288.7274130281,128.60909266285125,64.30454633142563,64.30454633142563,4,4,320,320,100.0,60.0,80.0,20.0,100.0,60.0,80.0,20.0,100,60,80.0,20.0,400.0,80,80,20,4,8886.285714285714,40792.0,1.0,14928.365423048888,62204.0,62200.0,1.0,20734.666666666668,29320.41839552923,225.0,220.0,2.0,75.0,102.53129603524314,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,258,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,462222.22222222225,80.0,80.0,0,4,4,320,320
192.168.50.6,172.217.6.228,54967,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:37:25,62198.0,10289.719926685744,128.62149908357182,64.31074954178591,64.31074954178591,4,4,320,320,100.0,60.0,80.0,20.0,100.0,60.0,80.0,20.0,100,60,80.0,20.0,400.0,80,80,20,4,8885.42857142857,41325.0,1.0,15073.382299908126,62198.0,62195.0,1.0,20732.666666666668,29318.297066659394,5.0,2.0,1.0,1.6666666666666667,0.4714045207910317,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,254,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,20800000.0,80.0,80.0,0,4,4,320,320
192.168.50.6,172.217.6.194,54963,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:37:25,66049580.00000001,50.23499013922571,0.42392396741962624,0.21196198370981312,0.21196198370981312,14,14,2030,1288,535.0,60.0,145.0,160.2899159113172,132.0,60.0,92.0,23.421601750764797,535,60,118.5,117.57110310664898,13822.964285714286,280,280,20,14,2446280.7407407407,57988454.0,1.0,10991118.912299568,65968808.0,57988454.0,1.0,5074523.692307692,15413628.56366216,66008251.0,58050290.0,1.0,5077557.769230769,15434036.21779371,0,0,0,0,1,0,0,0,0,0,0,1.0,118.5,254,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,214.0,5.0,688741.7218543047,1633587.786259542,145.0,92.0,0,14,14,2030,1288
172.217.9.230,192.168.50.6,443,54975,70:f3:5a:42:73:e8,b8:ca:3a:7b:97:d6,6,2018-11-03 09:37:26,123382974.0,2694.277737218427,3.1122608537544245,1.9532678795698342,1.1589929741845904,241,143,319626,12802,2914.0,60.0,1326.2489626556016,453.6723599876525,968.0,60.0,89.52447552447552,117.53867580519874,2914,60,865.6979166666666,701.2737573187757,491784.88270399306,4820,2860,20,241,322148.75718015665,58504021.0,1.0,4209711.006657721,64818617.0,58050383.0,1.0,270077.57083333336,3761163.4782435135,123382974.0,58504021.0,1.0,868894.1830985915,6879211.122525663,0,0,0,0,1,0,0,0,0,0,0,0.5933609958506224,865.6979166666666,279,338,0.0,0.0,0.0,0.0,57988320.0,52041162.0,55014741.0,2973579.0,5482.2962962962965,4.222222222222222,1123.0,10.0,3480045.6100342073,37944.31679956751,1326.2489626556016,89.52447552447552,0,241,143,319626,12802
192.168.50.6,4.2.2.4,60281,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 09:37:27,20909.0,23339.231909703954,191.30517958773734,95.65258979386867,95.65258979386867,2,2,148,340,74.0,74.0,74.0,0.0,170.0,170.0,170.0,0.0,170,74,122.0,48.0,2304.0,16,16,8,2,6969.666666666667,20904.0,2.0,9853.061599771356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,170.0,0,2,2,148,340
192.168.50.6,4.2.2.4,64516,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 09:37:27,20773.0,17522.745872045445,192.55764694555432,96.27882347277716,96.27882347277716,2,2,166,198,83.0,83.0,83.0,0.0,99.0,99.0,99.0,0.0,99,83,91.0,8.0,64.0,16,16,8,2,6924.333333333333,20759.0,1.0,9782.587842124849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,99.0,0,2,2,166,198
192.168.50.6,8.8.8.8,64516,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 09:37:27,63770.99999999999,5707.923664361544,62.724435872104884,31.362217936052442,31.362217936052442,2,2,166,198,83.0,83.0,83.0,0.0,99.0,99.0,99.0,0.0,99,83,91.0,8.0,64.0,16,16,8,2,21257.0,63745.0,13.0,30043.552919054033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,99.0,0,2,2,166,198
192.168.50.6,192.168.50.255,137,137,b8:ca:3a:7b:97:d6,ff:ff:ff:ff:ff:ff,17,2018-11-03 09:37:39,1496669.0,737.63804822576,8.01780487201913,8.01780487201913,0.0,12,0,1104,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,96,0,8,12,136060.81818181818,750048.0,1.0,288620.80548133433,1496669.0,750048.0,1.0,136060.81818181818,288620.80548133433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,12.0,0.0,0.0,400.8902436009565,0.0,92.0,0.0,0,12,0,1104,0
192.168.50.6,224.0.0.252,51015,5355,b8:ca:3a:7b:97:d6,01:00:5e:00:00:fc,17,2018-11-03 09:37:39,418214.0,918.1902088404502,14.346722013132034,14.346722013132034,0.0,6,0,384,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,48,0,8,6,83642.8,418205.0,1.0,167281.10000642634,418214.0,418205.0,1.0,83642.8,167281.10000642634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,6.0,0.0,0.0,315.62788428890474,0.0,64.0,0.0,0,6,0,384,0
192.168.50.6,224.0.0.252,62976,5355,b8:ca:3a:7b:97:d6,01:00:5e:00:00:fc,17,2018-11-03 09:37:39,417877.0,918.9306901313066,14.358292033301666,14.358292033301666,0.0,6,0,384,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,48,0,8,6,83575.4,417866.0,1.0,167145.30000403838,417877.0,417866.0,1.0,83575.4,167145.30000403838,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,6.0,0.0,0.0,315.88242473263665,0.0,64.0,0.0,0,6,0,384,0
192.168.50.6,192.168.10.50,54982,21,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,8999529.0,43.11336737733719,0.6667015573815029,0.6667015573815029,0.0,6,0,388,0,66.0,62.0,64.66666666666667,1.8856180831641267,0.0,0.0,0.0,0.0,66,62,64.66666666666667,1.8856180831641267,3.5555555555555554,120,0,20,0,1799905.8,6000359.0,2.0,2400040.6824376457,8999529.0,6000359.0,2.0,1799905.8,2400040.6824376457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,64.66666666666667,8192,0,0.0,0.0,0.0,0.0,3001197.0,2999162.0,3000179.5,1017.5,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,0.0,0,6,0,388,0
192.168.50.8,74.208.236.171,59683,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,648856.0,44841.99884103715,63.18813419310294,27.7411320847769,35.44700210832604,18,23,2634,26462,455.0,60.0,146.33333333333334,159.98472149274477,2974.0,60.0,1150.5217391304348,914.2881702302957,2974,60,709.6585365853658,853.5329907681165,728518.5663295657,360,460,20,16,16221.4,431398.0,1.0,68309.73778561881,648856.0,486991.0,1.0,38168.0,113963.43892979837,593452.0,431398.0,1.0,26975.090909090908,91363.02421803071,0,0,0,0,1,0,0,0,0,0,0,1.2777777777777777,709.6585365853658,8192,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,5.0,6299.0,5.25,32111.287057267135,57893.89030582937,146.33333333333334,1150.5217391304348,0,18,23,2634,26462
192.168.50.8,4.2.2.4,55185,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,20649.0,22664.535812872295,193.7139813066008,96.8569906533004,96.8569906533004,2,2,178,290,89.0,89.0,89.0,0.0,145.0,145.0,145.0,0.0,145,89,117.0,28.0,784.0,16,16,8,2,6883.0,20643.0,3.0,9729.789309126894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,145.0,0,2,2,178,290
192.168.50.8,4.2.2.4,51220,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,20648.0,20534.676481983726,193.72336303758235,96.86168151879117,96.86168151879117,2,2,160,264,80.0,80.0,80.0,0.0,132.0,132.0,132.0,0.0,132,80,106.0,26.0,676.0,16,16,8,2,6882.666666666667,20645.0,1.0,9731.439233512972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,132.0,0,2,2,160,264
192.168.50.8,4.2.2.4,50837,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,20895.0,19717.63579803781,191.433357262503,95.7166786312515,95.7166786312515,2,2,154,258,77.0,77.0,77.0,0.0,129.0,129.0,129.0,0.0,129,77,103.0,26.0,676.0,16,16,8,2,6965.0,20889.0,3.0,9845.754821241488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,129.0,0,2,2,154,258
192.168.50.8,74.208.236.171,59684,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,645557.0,2667.4639110101816,24.78479824399704,15.490498902498151,9.29429934149889,10,6,1350,372,429.0,60.0,135.0,147.01836619960108,66.0,60.0,62.0,2.8284271247461903,429,60,107.625,121.49479155502922,14760.984375,200,120,20,8,43037.13333333333,531951.0,0.0,131899.07316877638,645557.0,531951.0,1.0,71728.55555555556,164251.8139410143,590584.0,587346.0,0.0,118116.8,234617.94336103112,0,0,0,0,1,0,0,0,0,0,0,0.6,107.625,8192,1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,6.0,24.0,4.0,1447.256476659717,7416.563658838072,135.0,62.0,0,10,6,1350,372
192.168.50.8,4.2.2.4,61346,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,20796.0,20580.880938642047,192.34468166955185,96.17234083477592,96.17234083477592,2,2,158,270,79.0,79.0,79.0,0.0,135.0,135.0,135.0,0.0,135,79,107.0,28.0,784.0,16,16,8,2,6932.0,20794.0,1.0,9801.914200807922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,107.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,135.0,0,2,2,158,270
192.168.50.8,172.217.10.74,59685,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,25929487.0,393.06601013741613,1.5812113830096213,0.848454888444187,0.7327564945654342,22,19,3496,6696,571.0,60.0,158.9090909090909,151.56723953141577,2462.0,60.0,352.42105263157896,619.0867055836935,2462,60,248.58536585365854,446.3748821289096,199250.5353955979,440,380,20,20,648237.175,25315159.0,0.0,3950261.164717719,25929487.0,25356914.0,0.0,1234737.4761904762,5394646.512811211,573407.0,387673.0,1.0,31855.944444444445,89049.31488317909,0,0,0,0,1,0,0,0,0,0,0,0.8636363636363636,248.58536585365854,8192,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,4.5,1878.0,5.0,354944.53991563816,346921.18226600986,158.9090909090909,352.42105263157896,0,22,19,3496,6696
192.168.50.8,172.217.10.34,59686,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,25929543.0,218.59236007360408,1.0798493440474444,0.6170567680271111,0.4627925760203333,16,12,3228,2440,670.0,60.0,201.75,244.87637186956198,481.0,60.0,203.33333333333334,196.35144228879216,670,60,202.42857142857142,225.36437615740496,50789.10204081632,320,240,20,14,960353.4444444445,10005602.0,1.0,2653125.3449153323,25929543.0,10046424.0,2.0,1728636.2,3379818.7713439153,21770239.0,10051048.0,1.0,1979112.6363636365,3823933.457578045,0,0,0,0,1,0,0,0,0,0,0,0.75,202.42857142857142,8192,247,0.0,0.0,0.0,0.0,8459650.0,207716.0,3335200.6666666665,3652807.559035957,0.0,0.0,866.0,4.0,0.0,31104.08735004669,201.75,203.33333333333334,0,16,12,3228,2440
192.168.50.8,4.2.2.4,53761,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,20672.0,17995.356037151705,193.4984520123839,96.74922600619195,96.74922600619195,2,2,170,202,85.0,85.0,85.0,0.0,101.0,101.0,101.0,0.0,101,85,93.0,8.0,64.0,16,16,8,2,6890.666666666667,20665.0,3.0,9739.92451487975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,101.0,0,2,2,170,202
192.168.50.8,4.2.2.4,63822,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,21013.0,17893.68486175225,190.358349593109,95.1791747965545,95.1791747965545,2,2,172,204,86.0,86.0,86.0,0.0,102.0,102.0,102.0,0.0,102,86,94.0,8.0,64.0,16,16,8,2,7004.333333333333,21007.0,3.0,9901.38055469483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,94.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,102.0,0,2,2,172,204
192.168.50.8,172.217.3.99,59687,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,25929244.0,148.78952891954737,1.0798617962020027,0.6170638835440015,0.46279791265800113,16,12,2636,1222,644.0,60.0,164.75,188.94493245387662,210.0,60.0,101.83333333333333,53.27418595238119,644,60,137.78571428571428,150.286002851434,22585.88265306123,320,240,20,14,960342.3703703703,25594676.0,1.0,4831276.469965386,25929244.0,25594676.0,1.0,1728616.2666666666,6378681.784994372,169823.0,81447.0,1.0,15438.454545454546,26372.81503354142,0,0,0,0,1,0,0,0,0,0,0,0.75,137.78571428571428,8192,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,4.0,206.0,4.0,413862.38071320945,5042.345914720713,164.75,101.83333333333333,0,16,12,2636,1222
192.168.50.8,172.217.11.34,59688,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:01,25929182.0,557.8270845566975,2.1597287565801344,1.002731208412205,1.156997548167929,26,30,3726,10738,571.0,60.0,143.30769230769232,143.06124810744234,1484.0,60.0,357.93333333333334,465.1760192538829,1484,60,258.2857142857143,369.9758541487015,136882.13265306124,520,600,20,24,471439.67272727273,25036121.0,1.0,3343589.598127036,25929182.0,25117266.0,1.0,1037167.28,4916747.000957927,851920.0,564193.0,1.0,29376.55172413793,103595.47135807863,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461537,258.2857142857143,8192,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.5,4.0,2028.5,5.5,539441.7475728155,261286.790751594,143.30769230769232,357.93333333333334,0,26,30,3726,10738
192.168.50.8,4.2.2.4,62215,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:01,20894.0,17804.154302670624,191.4425193835551,95.72125969177755,95.72125969177755,2,2,170,202,85.0,85.0,85.0,0.0,101.0,101.0,101.0,0.0,101,85,93.0,8.0,64.0,16,16,8,2,6964.666666666667,20888.0,3.0,9845.283416720697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,101.0,0,2,2,170,202
192.168.50.8,4.2.2.4,51249,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:02,20627.0,20555.582488970766,193.92058951859215,96.96029475929608,96.96029475929608,2,2,160,264,80.0,80.0,80.0,0.0,132.0,132.0,132.0,0.0,132,80,106.0,26.0,676.0,16,16,8,2,6875.666666666667,20621.0,3.0,9719.41840966949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,132.0,0,2,2,160,264
192.168.50.8,4.2.2.4,55012,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:02,20598.0,22720.65249053306,194.1936110301971,97.09680551509855,97.09680551509855,2,2,178,290,89.0,89.0,89.0,0.0,145.0,145.0,145.0,0.0,145,89,117.0,28.0,784.0,16,16,8,2,6866.0,20593.0,2.0,9706.45479393309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,145.0,0,2,2,178,290
192.168.50.8,74.208.236.171,59689,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:02,7182341.0,91.89204466900138,1.3923037071060813,0.2784607414212163,1.1138429656848652,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,798037.8888888889,4091718.0,1.0,1338533.0256558603,0,0.0,0.0,0.0,0.0,7127131.0,4091718.0,1.0,1018161.5714285715,1444061.6020624265,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,0.0,0.0,0.0,0.0,2071636.0,1004759.0,1363906.0,500459.26520813524,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,4.2.2.4,49615,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:02,20592.0,20590.52059052059,194.25019425019426,97.12509712509713,97.12509712509713,2,2,160,264,80.0,80.0,80.0,0.0,132.0,132.0,132.0,0.0,132,80,106.0,26.0,676.0,16,16,8,2,6864.0,20587.0,2.0,9703.626366810846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,132.0,0,2,2,160,264
192.168.50.8,4.2.2.4,64710,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:02,20633.0,22682.111181117627,193.8641981292105,96.93209906460525,96.93209906460525,2,2,178,290,89.0,89.0,89.0,0.0,145.0,145.0,145.0,0.0,145,89,117.0,28.0,784.0,16,16,8,2,6877.666666666667,20629.0,2.0,9723.66105035661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,145.0,0,2,2,178,290
192.168.50.8,74.208.236.171,59690,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:02,7156491.0,92.22396842251321,1.3973328548865638,0.27946657097731276,1.117866283909251,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,795165.6666666666,4064071.0,1.0,1330663.813317081,0,0.0,0.0,0.0,0.0,7101427.0,4064071.0,1.0,1014489.5714285715,1435231.9939917985,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,0.0,0.0,0.0,0.0,2048333.0,994128.0,1354690.3333333333,490607.73661947984,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
192.168.50.8,4.2.2.4,51739,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:02,20873.0,18971.877545154028,191.63512671872755,95.81756335936377,95.81756335936377,2,2,170,226,85.0,85.0,85.0,0.0,113.0,113.0,113.0,0.0,113,85,99.0,14.0,196.0,16,16,8,2,6957.666666666667,20868.0,2.0,9836.091037037471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,113.0,0,2,2,170,226
192.168.50.8,4.2.2.4,49390,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:38:02,20795.0,19235.393123346956,192.35393123346958,96.17696561673479,96.17696561673479,2,2,172,228,86.0,86.0,86.0,0.0,114.0,114.0,114.0,0.0,114,86,100.0,14.0,196.0,16,16,8,2,6931.666666666667,20791.0,2.0,9800.028582724757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,114.0,0,2,2,172,228
192.168.50.8,74.208.236.171,59691,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:38:02,7117227.0,92.73274549202941,1.405041598364082,0.2810083196728164,1.1240332786912657,2,8,132,528,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,160,20,0,790803.0,4027957.0,1.0,1320784.5092716676,0,0.0,0.0,0.0,0.0,7062054.0,4027957.0,1.0,1008864.8571428572,1424322.802192319,0,0,0,0,1,0,0,0,0,0,0,4.0,66.0,8192,29200,0.0,0.0,0.0,0.0,2011794.0,998236.0,1342652.3333333333,473222.8942209885,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,8,132,528
